PERSON ID;OTHER PERSON ID;SUBJECT_IN_FRAME_ID;SEQUENCE;MODE;AVG;MAX;MIN
003;021;003;02;looking_around_with_occlusion;0.971434;1.000000;0.187754
003;021;021;01;frontal_gaze;0.985931;1.000000;0.526240
003;021;021;01;looking_around;0.991429;1.000000;0.795875
003;021;021;01;looking_around_with_occlusion;0.986140;1.000000;0.469638
003;021;021;02;frontal_gaze;0.981557;1.000000;0.297452
003;021;021;02;looking_around;0.987291;1.000000;0.824235
003;021;021;02;looking_around_with_occlusion;0.994959;1.000000;0.850130
003;024;003;01;frontal_gaze;0.973366;1.000000;0.530980
003;024;003;01;looking_around;0.975372;1.000000;0.471926
003;024;003;01;looking_around_with_occlusion;0.962364;1.000000;0.487523
003;024;003;02;frontal_gaze;0.934397;1.000000;0.273474
003;024;003;02;looking_around;0.969279;1.000000;0.272770
003;024;003;02;looking_around_with_occlusion;0.977513;1.000000;0.322133
003;024;024;01;frontal_gaze;0.860320;1.000000;0.007308
003;024;024;01;looking_around;0.904369;1.000000;0.065434
003;024;024;01;looking_around_with_occlusion;0.969527;1.000000;0.225869
003;024;024;02;frontal_gaze;0.841784;1.000000;0.078062
003;024;024;02;looking_around;0.914738;1.000000;0.152833
003;024;024;02;looking_around_with_occlusion;0.923096;1.000000;0.023355
003;040;003;01;frontal_gaze;0.989053;1.000000;0.869209
003;040;003;01;looking_around;0.989099;1.000000;0.861983
003;040;003;01;looking_around_with_occlusion;0.976804;1.000000;0.735674
003;040;003;02;frontal_gaze;0.966609;1.000000;0.514408
003;040;003;02;looking_around;0.983651;1.000000;0.478963
003;040;003;02;looking_around_with_occlusion;0.981781;1.000000;0.685239
003;040;040;01;frontal_gaze;0.980246;1.000000;0.647151
003;040;040;01;looking_around;0.988233;1.000000;0.791815
003;040;040;01;looking_around_with_occlusion;0.982372;1.000000;0.723787
003;040;040;02;frontal_gaze;0.976115;1.000000;0.431839
003;040;040;02;looking_around;0.990898;1.000000;0.737526
003;040;040;02;looking_around_with_occlusion;0.995350;1.000000;0.509997
003;042;003;01;frontal_gaze;0.973081;1.000000;0.719643
003;042;003;01;looking_around;0.969373;1.000000;0.299735
003;042;003;01;looking_around_with_occlusion;0.965715;1.000000;0.500000
003;042;003;02;frontal_gaze;0.960380;1.000000;0.348097
003;042;003;02;looking_around;0.969958;1.000000;0.165529
003;042;003;02;looking_around_with_occlusion;0.986920;1.000000;0.712967
003;042;042;01;frontal_gaze;0.925582;1.000000;0.250644
003;042;042;01;looking_around;0.974245;1.000000;0.576198
003;042;042;01;looking_around_with_occlusion;0.992770;1.000000;0.870350
003;042;042;02;frontal_gaze;0.988856;1.000000;0.700078
003;042;042;02;looking_around;0.981773;1.000000;0.612238
003;042;042;02;looking_around_with_occlusion;0.976090;1.000000;0.553096
003;046;003;01;frontal_gaze;0.937084;1.000000;0.294911
003;046;003;01;looking_around;0.926990;1.000000;0.093723
003;046;003;01;looking_around_with_occlusion;0.883499;1.000000;0.159542
003;046;003;02;frontal_gaze;0.917216;1.000000;0.038878
003;046;003;02;looking_around;0.945925;1.000000;0.028769
003;046;003;02;looking_around_with_occlusion;0.927989;1.000000;0.201275
003;046;046;01;frontal_gaze;0.943266;1.000000;0.461848
003;046;046;01;looking_around;0.925279;1.000000;0.181859
003;046;046;01;looking_around_with_occlusion;0.958416;1.000000;0.339191
003;046;046;02;frontal_gaze;0.951652;1.000000;0.355300
003;046;046;02;looking_around;0.953336;1.000000;0.482920
003;046;046;02;looking_around_with_occlusion;0.934983;1.000000;0.341660
003;058;003;01;frontal_gaze;0.990963;1.000000;0.815592
003;058;003;01;looking_around;0.980767;1.000000;0.530051
003;058;003;01;looking_around_with_occlusion;0.973085;1.000000;0.669853
003;058;003;02;frontal_gaze;0.981099;1.000000;0.430944
003;058;003;02;looking_around;0.973371;1.000000;0.245409
003;058;003;02;looking_around_with_occlusion;0.984455;1.000000;0.589373
003;058;058;01;frontal_gaze;0.971303;1.000000;0.567067
003;058;058;01;looking_around;0.987172;1.000000;0.766489
003;058;058;01;looking_around_with_occlusion;0.969430;1.000000;0.570416
003;058;058;02;frontal_gaze;0.988148;1.000000;0.795809
003;058;058;02;looking_around;0.991600;1.000000;0.549197
003;058;058;02;looking_around_with_occlusion;0.993166;1.000000;0.645221
004;010;004;01;frontal_gaze;0.996216;1.000000;0.949230
004;010;004;01;looking_around;0.997290;1.000000;0.935045
004;010;004;02;frontal_gaze;0.995972;1.000000;0.748712
004;010;004;02;looking_around_with_occlusion;0.999942;1.000000;0.995025
004;010;010;01;frontal_gaze;0.939999;1.000000;0.335145
004;010;010;01;looking_around;0.975916;1.000000;0.408863
004;010;010;01;looking_around_with_occlusion;0.995207;1.000000;0.943718
004;010;010;02;frontal_gaze;0.978305;1.000000;0.622296
004;010;010;02;looking_around;0.990844;1.000000;0.791820
004;010;010;02;looking_around_with_occlusion;0.992648;1.000000;0.806502
004;011;004;01;frontal_gaze;0.990939;1.000000;0.912758
004;011;004;01;looking_around;0.996892;1.000000;0.941508
004;011;004;02;frontal_gaze;0.996910;1.000000;0.898064
004;011;004;02;looking_around_with_occlusion;0.999870;1.000000;0.993486
004;011;011;01;frontal_gaze;0.985884;1.000000;0.622631
004;011;011;01;looking_around;0.982888;1.000000;0.387099
004;011;011;01;looking_around_with_occlusion;0.961839;1.000000;0.353999
004;011;011;02;frontal_gaze;0.972973;1.000000;0.500000
004;011;011;02;looking_around;0.969832;1.000000;0.292222
004;039;004;01;frontal_gaze;0.768316;1.000000;0.101787
004;039;004;01;looking_around;0.902708;1.000000;0.144815
004;039;004;02;frontal_gaze;0.888506;1.000000;0.038764
004;039;004;02;looking_around_with_occlusion;0.990511;1.000000;0.712444
004;039;039;01;frontal_gaze;0.697086;1.000000;0.017889
004;039;039;01;looking_around;0.840425;1.000000;0.108611
004;039;039;01;looking_around_with_occlusion;0.632830;1.000000;0.063699
004;039;039;02;frontal_gaze;0.781891;1.000000;0.018772
004;039;039;02;looking_around;0.926897;1.000000;0.149075
004;039;039;02;looking_around_with_occlusion;0.904313;1.000000;0.126517
005;026;005;01;frontal_gaze;0.988801;1.000000;0.718057
005;026;005;01;looking_around;0.991691;1.000000;0.678653
005;026;005;01;looking_around_with_occlusion;0.994889;1.000000;0.861809
005;026;005;02;frontal_gaze;0.953875;1.000000;0.223150
005;026;005;02;looking_around_with_occlusion;0.983221;1.000000;0.531084
005;026;026;01;frontal_gaze;0.990903;1.000000;0.906624
005;026;026;01;looking_around;0.992816;1.000000;0.927025
005;026;026;01;looking_around_with_occlusion;0.992140;1.000000;0.669866
005;026;026;02;frontal_gaze;0.991591;1.000000;0.854819
005;026;026;02;looking_around;0.996580;1.000000;0.941616
005;026;026;02;looking_around_with_occlusion;0.995203;1.000000;0.880486
005;033;005;01;frontal_gaze;0.995949;1.000000;0.886718
005;033;005;01;looking_around;0.996025;1.000000;0.785112
005;033;005;01;looking_around_with_occlusion;0.995191;1.000000;0.757952
005;033;005;02;frontal_gaze;0.992174;1.000000;0.750186
005;033;005;02;looking_around_with_occlusion;0.992532;1.000000;0.732457
005;033;033;01;frontal_gaze;0.996688;1.000000;0.967055
005;033;033;01;looking_around;0.996736;1.000000;0.911383
