ID_SOGGETTO,SEQUENZA,POSA,AVG,MAX,MIN
ID013,2,looking_around_with_occlusion,0.49485347058823526,1.0,0.000918
ID014,1,frontal_gaze,0.41992700000000005,0.957186,0.03007
ID014,1,looking_around,0.5912316456692912,1.0,0.010622
ID014,1,looking_around_with_occlusion,0.4355287394366198,1.0,0.001743
ID014,2,frontal_gaze,0.36221214569536425,1.0,0.000625
ID014,2,looking_around,0.6217085735294118,1.0,0.000423
ID014,2,looking_around_with_occlusion,0.6209925041322314,1.0,0.0009
ID015,1,frontal_gaze,0.47421585087719303,1.0,0.000301
ID015,1,looking_around,0.701146958677686,1.0,0.00394
ID015,1,looking_around_with_occlusion,0.8672445957446809,1.0,0.071034
ID015,2,frontal_gaze,0.35415945631067963,1.0,0.000283
ID015,2,looking_around,0.7164760967741935,1.0,0.018542
ID015,2,looking_around_with_occlusion,0.8821505652173912,1.0,0.017515
ID016,1,frontal_gaze,0.6781252389380531,0.996303,0.099398
ID016,1,looking_around,0.9117647282608694,0.999998,0.445942
ID016,1,looking_around_with_occlusion,0.8891464326923078,1.0,0.315609
ID016,2,frontal_gaze,0.44017609734513274,1.0,0.007937
ID016,2,looking_around,0.7173041574074075,1.0,0.015727
ID016,2,looking_around_with_occlusion,0.9905944560000001,1.0,0.87191
ID017,1,frontal_gaze,0.748011019047619,1.0,0.038134
ID017,1,looking_around,0.9612941182795697,1.0,0.293979
ID017,1,looking_around_with_occlusion,0.9173124545454546,1.0,0.199546
ID017,2,frontal_gaze,0.7935288761061947,1.0,0.285753
ID017,2,looking_around,0.9616727641509434,1.0,0.727133
ID017,2,looking_around_with_occlusion,0.9457617589285715,1.0,0.261623
ID018,1,frontal_gaze,0.6619718846153847,1.0,0.002443
ID018,1,looking_around,0.6404260999999999,1.0,0.047187
ID018,1,looking_around_with_occlusion,0.8090088333333332,1.0,0.314089
ID018,2,frontal_gaze,0.9328419113924051,1.0,0.077512
ID018,2,looking_around,0.9402062000000002,1.0,0.10435
ID018,2,looking_around_with_occlusion,0.8881373152173915,1.0,0.007844
ID019,1,frontal_gaze,0.39785998373983744,0.996435,0.002531
ID019,1,looking_around,0.49414121875,0.999999,0.004449
ID019,1,looking_around_with_occlusion,0.5095193008130082,1.0,0.011495
ID019,2,frontal_gaze,0.47609337168141597,1.0,0.003956
ID019,2,looking_around,0.74489284,1.0,0.090092
ID019,2,looking_around_with_occlusion,0.9206469591836735,1.0,0.154588
ID020,1,frontal_gaze,0.7141691938775508,1.0,0.109343
ID020,1,looking_around,0.7590723200000002,1.0,0.038848
ID020,1,looking_around_with_occlusion,0.8576524099999999,1.0,0.16411
ID020,2,frontal_gaze,0.7825045925925926,1.0,0.029395
ID020,2,looking_around,0.9920479038461539,1.0,0.868654
ID020,2,looking_around_with_occlusion,0.9423601063829787,1.0,0.119178
ID021,1,frontal_gaze,0.9619587058823529,1.0,0.518915
ID021,1,looking_around,0.9912517068965518,1.0,0.766217
ID021,1,looking_around_with_occlusion,0.9874082627737225,1.0,0.645863
